日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20260331,314A,ｉシェアーズ　ゴールド　ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20260331,3150,グリムス,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,7,TOPIX Small 2
20260331,3151,バイタルケーエスケー・ホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,3153,八洲電機,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,3154,メディアスホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,3156,レスター,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,3157,ジオリーブグループ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,3159,丸善ＣＨＩホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20260331,315A,グローバルＸ　銀行　高配当－日本株式　ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20260331,3160,大光,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,3161,アゼアス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,3166,ＯＣＨＩホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,3167,ＴＯＫＡＩホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20260331,3168,ＭＥＲＦ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,3169,ミサワ,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20260331,316A,ｉＦｒｅｅＥＴＦ　ＦＡＮＧ＋,ETF・ETN,-,-,-,-,-,-
20260331,3172,ティーライフ,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20260331,3173,Ｃｏｍｉｎｉｘ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,3174,ハピネス・アンド・ディ,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20260331,3175,エー・ピーホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20260331,3176,三洋貿易,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,3177,ありがとうサービス,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20260331,3178,チムニー,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20260331,3179,シュッピン,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20260331,317A,エス・エム・エス・データテック,PRO Market,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260331,3180,ビューティガレージ,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,3181,買取王国,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20260331,3182,オイシックス・ラ・大地,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
20260331,3183,ウイン・パートナーズ,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,3184,ＩＣＤＡホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20260331,3185,夢展望,グロース（内国株式）,6100,小売業,14,小売,-,-
20260331,3186,ネクステージ,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
20260331,3187,ミラタップ,グロース（内国株式）,6100,小売業,14,小売,-,-
20260331,3189,ＡＮＡＰホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20260331,318A,ＶＩＸ短期先物指数ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20260331,3190,ホットマン,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20260331,3191,ジョイフル本田,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
20260331,3192,白鳩,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20260331,3193,エターナルホスピタリティグループ,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20260331,3195,ジェネレーションパス,グロース（内国株式）,6100,小売業,14,小売,-,-
20260331,3196,ホットランドホールディングス,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20260331,3197,すかいらーくホールディングス,プライム（内国株式）,6100,小売業,14,小売,4,TOPIX Mid400
20260331,3198,ＳＦＰホールディングス,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20260331,3199,綿半ホールディングス,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20260331,319A,技術承継機構,グロース（内国株式）,3550,金属製品,3,建設・資材,-,-
20260331,3201,日本毛織,プライム（内国株式）,3100,繊維製品,4,素材・化学,6,TOPIX Small 1
20260331,3202,ダイトウボウ,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-
20260331,3204,トーア紡コーポレーション,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-
20260331,3205,ダイドーリミテッド,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-
20260331,320A,Ｄ＆Ｉ,PRO Market,9050,サービス業,10,情報通信・サービスその他,-,-
20260331,321A,ヒューマンステージホールディングス,PRO Market,9050,サービス業,10,情報通信・サービスその他,-,-
20260331,3221,ヨシックスホールディングス,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20260331,3222,ユナイテッド・スーパーマーケット・ホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
20260331,3223,エスエルディー,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20260331,3224,ゼネラル・オイスター,グロース（内国株式）,6100,小売業,14,小売,-,-
20260331,3226,三井不動産アコモデーションファンド投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20260331,322A,ヒメジ理化,PRO Market,3400,ガラス・土石製品,3,建設・資材,-,-
20260331,3231,野村不動産ホールディングス,プライム（内国株式）,8050,不動産業,17,不動産,4,TOPIX Mid400
20260331,3232,三重交通グループホールディングス,プライム（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2
20260331,3234,森ヒルズリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20260331,3236,プロパスト,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20260331,3237,イントランス,グロース（内国株式）,8050,不動産業,17,不動産,-,-
20260331,3238,セントラル総合開発,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20260331,323A,フライヤー,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260331,3241,ウィル,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20260331,3242,アーバネットコーポレーション,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20260331,3245,ディア・ライフ,プライム（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2
20260331,3246,コーセーアールイー,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20260331,3248,アールエイジ,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20260331,3249,産業ファンド投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20260331,324A,ブッキングリゾート,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260331,3252,地主,プライム（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2
20260331,325A,ＴＥＮＴＩＡＬ,グロース（内国株式）,3100,繊維製品,4,素材・化学,-,-
20260331,3261,グランディーズ,グロース（内国株式）,8050,不動産業,17,不動産,-,-
20260331,3266,ファンドクリエーショングループ,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20260331,3267,フィル・カンパニー,スタンダード（内国株式）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20260331,3269,アドバンス・レジデンス投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20260331,326A,ａｅｒｏ　ｌａｂ　ｉｎｔｅｒｎａｔｉｏｎａｌ,PRO Market,6050,卸売業,13,商社・卸売,-,-
20260331,3271,ＴＨＥグローバル社,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20260331,3276,ＪＰＭＣ,プライム（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2
20260331,3277,サンセイランディック,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20260331,3279,アクティビア・プロパティーズ投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20260331,3280,エストラスト,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20260331,3281,ＧＬＰ投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20260331,3282,コンフォリア・レジデンシャル投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20260331,3283,日本プロロジスリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20260331,3284,フージャースホールディングス,プライム（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2
20260331,3286,トラストホールディングス,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20260331,3287,星野リゾート・リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20260331,3288,オープンハウスグループ,プライム（内国株式）,8050,不動産業,17,不動産,4,TOPIX Mid400
20260331,3289,東急不動産ホールディングス,プライム（内国株式）,8050,不動産業,17,不動産,4,TOPIX Mid400
20260331,328A,グローバルＸ　プライシングパワー・リーダーズ－日本株式　ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20260331,3290,Ｏｎｅリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20260331,3291,飯田グループホールディングス,プライム（内国株式）,8050,不動産業,17,不動産,4,TOPIX Mid400
20260331,3292,イオンリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20260331,3293,アズマハウス,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20260331,3294,イーグランド,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20260331,3295,ヒューリックリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20260331,3296,日本リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20260331,3297,東武住販,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20260331,3299,ムゲンエステート,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20260331,329A,ジールアソシエイツ,PRO Market,9050,サービス業,10,情報通信・サービスその他,-,-
20260331,3300,アンビション　ＤＸ　ホールディングス,グロース（内国株式）,8050,不動産業,17,不動産,-,-
20260331,3302,帝国繊維,プライム（内国株式）,3100,繊維製品,4,素材・化学,7,TOPIX Small 2
20260331,3306,日本製麻,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,3309,積水ハウス・リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20260331,330A,ＴａｌｅｎｔＸ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260331,3315,日本コークス工業,プライム（内国株式）,3300,石油・石炭製品,2,エネルギー資源,7,TOPIX Small 2
20260331,3317,フライングガーデン,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20260331,331A,メディックス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260331,3320,クロスプラス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,3321,ミタチ産業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,3323,レカム,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,3326,ランシステム,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260331,3329,東和フードサービス,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20260331,332A,ミーク,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260331,3333,あさひ,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20260331,333A,テクノスマイル,PRO Market,9050,サービス業,10,情報通信・サービスその他,-,-
